"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"25942","WASH ","31/5/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","IRBID","","ACTED","     - ","Indirect appeal","UNICEF","Yes","1","1707",735000,"liters","Cyber City Refugee Center","North",""
"27090","WASH ","31/3/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","IRBID","","ACTED","     - ","Indirect appeal","UNICEF","Yes","1","1707",756000,"liters","Cyber City Refugee Center","North",""
"33913","WASH ","30/6/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","IRBID","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",798000,"liters","King Abdullah Park Refugee Center","North",""
"33993","WASH ","31/5/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","IRBID","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",1218000,"liters","King Abdullah Park Refugee Center","North",""
"33999","WASH ","30/4/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","IRBID","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",1155000,"liters","King Abdullah Park Refugee Center","North",""
"34174","WASH ","31/1/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","IRBID","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",1029,"liters","King Abdullah Park Refugee Center","North",""
"34218","WASH ","29/2/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","IRBID","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",1050000,"liters","King Abdullah Park Refugee Center","North",""
"34263","WASH ","31/3/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","IRBID","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",1230000,"liters","King Abdullah Park Refugee Center","North",""
"51104","WASH ","31/1/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",95744000,"liters","Zaatari Camp (all district)","North",""
"51147","WASH ","30/6/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",91106000,"liters","Zaatari Camp (all district)","North",""
"54420","WASH ","30/4/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",85995000,"liters","Zaatari Camp (all district)","North",""
"54421","WASH ","29/2/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",90002000,"liters","Zaatari Camp (all district)","North",""
"54422","WASH ","31/5/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",96789000,"liters","Zaatari Camp (all district)","North",""
"54736","WASH ","31/3/2016","Access to Water in Camps","[REF1.1.1]Water Trucking","# of liters of safe water distributed through trucks","# of liters of safe water distributed through trucks","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",97187000,"liters","Zaatari Camp (all district)","North",""
"66029","WASH ","29/2/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",13527000,"# liters","Azraq Camp","North",""
"66555","WASH ","30/4/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",25269000,"# liters","Azraq Camp","North",""
"70461","WASH ","01/12/2015","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",11386000,"# liters","Azraq Camp","North",""
"71674","WASH ","31/1/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",12022000,"# liters","Azraq Camp","North",""
"72892","WASH ","01/11/2015","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",11320000,"# liters","Azraq Camp","North",""
"74954","WASH ","31/5/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",32303000,"# liters","Azraq Camp","North",""
"76996","WASH ","31/3/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",15039000,"# liters","Azraq Camp","North",""
"67414","WASH ","31/3/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1712",0,"# liters","Azraq Camp","North",""
"67420","WASH ","31/1/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1712",0,"# liters","Azraq Camp","North",""
"69367","WASH ","30/4/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1712",0,"# liters","Azraq Camp","North",""
"71676","WASH ","29/2/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1712",0,"# liters","Azraq Camp","North",""
"72031","WASH ","31/5/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1712",0,"# liters","Azraq Camp","North",""
"73122","WASH ","30/6/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","AZRAQCAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1712",0,"# liters","Azraq Camp","North",""
"50678","WASH ","31/3/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",5869000,"# liters","Zaatari Camp (all district)","North",""
"50680","WASH ","31/1/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",4638000,"# liters","Zaatari Camp (all district)","North",""
"50682","WASH ","30/6/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",4638000,"# liters","Zaatari Camp (all district)","North",""
"50797","WASH ","31/5/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",7316000,"# liters","Zaatari Camp (all district)","North",""
"54435","WASH ","30/4/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",6348000,"# liters","Zaatari Camp (all district)","North",""
"54436","WASH ","29/2/2016","Access to Water in Camps","[REF1.1.3]Camp Services have access to water","# of liters of water provided through network","# of liters of water provided through network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",4898000,"# liters","Zaatari Camp (all district)","North",""
"79256","WASH ","01/11/2015","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",0,"# of HH","Country Wide",,""
"79282","WASH ","01/06/2015","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",0,"# of HH","Country Wide",,""
"79293","WASH ","29/2/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",500,"# of HH","Country Wide",,""
"79304","WASH ","31/1/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",0,"# of HH","Country Wide",,""
"79347","WASH ","01/04/2015","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",0,"# of HH","Country Wide",,""
"79361","WASH ","01/12/2015","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",0,"# of HH","Country Wide",,""
"79367","WASH ","31/3/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",612,"# of HH","Country Wide",,""
"79384","WASH ","01/08/2015","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",0,"# of HH","Country Wide",,""
"79407","WASH ","01/07/2015","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",0,"# of HH","Country Wide",,""
"79504","WASH ","01/09/2015","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",0,"# of HH","Country Wide",,""
"79546","WASH ","01/03/2015","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",0,"# of HH","Country Wide",,""
"79690","WASH ","01/10/2015","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",0,"# of HH","Country Wide",,""
"79802","WASH ","01/05/2015","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","Countrywide","","WVI","     - ",,,,"3","1",0,"# of HH","Country Wide",,""
"22574","WASH ","29/2/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","IRBID","","ACTED","     - ",,,,"1","1707",0,"# of HH","Irbid Governorate","North",""
"23429","WASH ","30/4/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","IRBID","","ACTED","     - ",,,,"1","1707",0,"# of HH","Irbid Governorate","North",""
"25241","WASH ","31/3/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","IRBID","","ACTED","     - ",,,,"1","1707",0,"# of HH","Irbid Governorate","North",""
"28184","WASH ","30/6/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","IRBID","","ACTED","     - ",,,,"1","1707",0,"# of HH","Irbid Governorate","North",""
"28193","WASH ","31/5/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","IRBID","","ACTED","     - ",,,,"1","1707",0,"# of HH","Irbid Governorate","North",""
"28229","WASH ","31/1/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","IRBID","","ACTED","     - ",,,,"1","1707",32,"# of HH","Irbid Governorate","North",""
"38697","WASH ","31/3/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","JARASH","","Mercy Corps","     - ",,,,"1","1708",4500,"# of HH","Jarash Governorate","North",""
"52698","WASH ","30/6/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","MAFRAQ","","ACTED","     - ",,,,"1","1711",0,"# of HH","Mafraq Governorate","North",""
"55611","WASH ","30/4/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","MAFRAQ","","ACTED","     - ",,,,"1","1711",0,"# of HH","Mafraq Governorate","North",""
"55993","WASH ","29/2/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","MAFRAQ","","ACTED","     - ",,,,"1","1711",0,"# of HH","Mafraq Governorate","North",""
"56796","WASH ","31/5/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","MAFRAQ","","ACTED","     - ",,,,"1","1711",0,"# of HH","Mafraq Governorate","North",""
"59934","WASH ","31/1/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","MAFRAQ","","ACTED","     - ",,,,"1","1711",80,"# of HH","Mafraq Governorate","North",""
"61836","WASH ","31/3/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","MAFRAQ","","ACTED","     - ",,,,"1","1711",0,"# of HH","Mafraq Governorate","North",""
"69900","WASH ","30/6/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","ZARQA","","ACTED","     - ",,,,"1","1712",0,"# of HH","Zarqa Governorate","North",""
"70314","WASH ","30/4/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","ZARQA","","ACTED","     - ",,,,"1","1712",0,"# of HH","Zarqa Governorate","North",""
"74023","WASH ","31/5/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","ZARQA","","ACTED","     - ",,,,"1","1712",0,"# of HH","Zarqa Governorate","North",""
"76000","WASH ","31/1/2016","Water Repair/Ext","[REF1.3.1]Repair/Ext Urban","# of HH benefited from % increase in water","# of HH benefited from % increase in water","ZARQA","","ACTED","     - ",,,,"1","1712",1328,"# of HH","Zarqa Governorate","North",""
"56882","WASH ","29/2/2016","Water Conservation","[REF1.5.1]Conserv. In camps/urban","% in decrease of water consumption","% in decrease of water consumption","ZAATARICAMP","","OXFAM","Camp    - ","Direct appeal","UNICEF","Yes","1","1711",0,"%","Zaatari District 6","North",""
"56883","WASH ","31/5/2016","Water Conservation","[REF1.5.1]Conserv. In camps/urban","% in decrease of water consumption","% in decrease of water consumption","ZAATARICAMP","","OXFAM","Camp    - ","Direct appeal","UNICEF","Yes","1","1711",0,"%","Zaatari District 6","North",""
"56884","WASH ","30/4/2016","Water Conservation","[REF1.5.1]Conserv. In camps/urban","% in decrease of water consumption","% in decrease of water consumption","ZAATARICAMP","","OXFAM","Camp    - ","Direct appeal","UNICEF","Yes","1","1711",0,"%","Zaatari District 6","North",""
"56923","WASH ","30/6/2016","Water Conservation","[REF1.5.1]Conserv. In camps/urban","% in decrease of water consumption","% in decrease of water consumption","ZAATARICAMP","","OXFAM","Camp    - ","Direct appeal","UNICEF","Yes","1","1711",0,"%","Zaatari District 6","North",""
"56925","WASH ","31/3/2016","Water Conservation","[REF1.5.1]Conserv. In camps/urban","% in decrease of water consumption","% in decrease of water consumption","ZAATARICAMP","","OXFAM","Camp    - ","Direct appeal","UNICEF","Yes","1","1711",0,"%","Zaatari District 6","North",""
"56997","WASH ","31/1/2016","Water Conservation","[REF1.5.1]Conserv. In camps/urban","% in decrease of water consumption","% in decrease of water consumption","ZAATARICAMP","","OXFAM","Camp    - ","Direct appeal","UNICEF","Yes","1","1711",0,"%","Zaatari District 6","North",""
"65910","WASH ","29/2/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",0,"# HH","Azraq Camp","North",""
"69115","WASH ","31/3/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",48,"# HH","Azraq Camp","North",""
"71673","WASH ","30/6/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",0,"# HH","Azraq Camp","North",""
"76767","WASH ","31/5/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",0,"# HH","Azraq Camp","North",""
"78352","WASH ","31/1/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",0,"# HH","Azraq Camp","North",""
"78611","WASH ","30/4/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","AZRAQCAMP","","ACF","Camp    - ","Direct appeal","UNICEF","Yes","1","1712",48,"# HH","Azraq Camp","North",""
"57823","WASH ","31/1/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","     - ",,,,"1","1711",0,"# HH","Zaatari District 1","North",""
"60692","WASH ","30/6/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","     - ",,,,"1","1711",6,"# HH","Zaatari District 1","North",""
"61042","WASH ","30/4/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","     - ",,,,"1","1711",735,"# HH","Zaatari District 1","North",""
"63346","WASH ","29/2/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","     - ",,,,"1","1711",0,"# HH","Zaatari District 1","North",""
"63347","WASH ","31/3/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","     - ",,,,"1","1711",492,"# HH","Zaatari District 1","North",""
"63391","WASH ","31/5/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","     - ",,,,"1","1711",159,"# HH","Zaatari District 1","North",""
"52804","WASH ","31/1/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",0,"# HH","Zaatari District 10","North",""
"52864","WASH ","29/2/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",0,"# HH","Zaatari District 10","North",""
"52869","WASH ","30/4/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",36,"# HH","Zaatari District 10","North",""
"53142","WASH ","31/5/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",390,"# HH","Zaatari District 10","North",""
"53623","WASH ","30/6/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",60,"# HH","Zaatari District 10","North",""
"53683","WASH ","31/3/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",13,"# HH","Zaatari District 10","North",""
"51839","WASH ","31/3/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",509,"# HH","Zaatari District 11","North",""
"58317","WASH ","30/6/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",0,"# HH","Zaatari District 11","North",""
"58341","WASH ","31/1/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",78,"# HH","Zaatari District 11","North",""
"61503","WASH ","29/2/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",194,"# HH","Zaatari District 11","North",""
"61505","WASH ","31/5/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",129,"# HH","Zaatari District 11","North",""
"61507","WASH ","30/4/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",589,"# HH","Zaatari District 11","North",""
"62775","WASH ","29/2/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",139,"# HH","Zaatari District 12","North",""
"63542","WASH ","31/3/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",264,"# HH","Zaatari District 12","North",""
"63549","WASH ","31/1/2016","Sanitation in Camps","[REF2.1.2]Sewer Networks","# of HH with access to sewer network","# of HH with access to sewer network","ZAATARICAMP","","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1711",78,"# HH","Zaatari District 12","North",""
